Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,27/04/94,chelsea,swindon,2,0,H,,,,1993-94
E0,27/04/94,leeds,man united,0,2,A,,,,1993-94
E0,27/04/94,newcastle,aston villa,5,1,H,,,,1993-94
E0,27/04/94,qpr,arsenal,1,1,D,,,,1993-94
E0,27/04/94,west ham,blackburn,1,2,A,,,,1993-94
E0,30/04/94,arsenal,west ham,0,2,A,,,,1993-94
E0,30/04/94,leeds,everton,3,0,H,,,,1993-94
E0,30/04/94,liverpool,norwich,0,1,A,,,,1993-94
E0,30/04/94,man city,chelsea,2,2,D,,,,1993-94
E0,30/04/94,oldham,sheffield weds,0,0,D,,,,1993-94
E0,30/04/94,qpr,swindon,1,3,A,,,,1993-94
E0,30/04/94,sheffield united,newcastle,2,0,H,,,,1993-94
E0,30/04/94,southampton,aston villa,4,1,H,,,,1993-94
E0,30/04/94,wimbledon,tottenham,2,1,H,,,,1993-94
E0,1/5/1994,ipswich,man united,1,2,A,,,,1993-94
E0,2/5/1994,coventry,blackburn,2,1,H,,,,1993-94
E0,3/5/1994,leeds,sheffield weds,2,2,D,,,,1993-94
E0,3/5/1994,oldham,sheffield united,1,1,D,,,,1993-94
E0,3/5/1994,qpr,west ham,0,0,D,,,,1993-94
E0,4/5/1994,chelsea,coventry,1,2,A,,,,1993-94
E0,4/5/1994,man united,southampton,2,0,H,,,,1993-94
E0,5/5/1994,oldham,tottenham,0,2,A,,,,1993-94
E0,7/5/1994,aston villa,liverpool,2,1,H,,,,1993-94
E0,7/5/1994,blackburn,ipswich,0,0,D,,,,1993-94
E0,7/5/1994,chelsea,sheffield united,3,2,H,,,,1993-94
E0,7/5/1994,everton,wimbledon,3,2,H,,,,1993-94
E0,7/5/1994,newcastle,arsenal,2,0,H,,,,1993-94
E0,7/5/1994,norwich,oldham,1,1,D,,,,1993-94
E0,7/5/1994,sheffield weds,man city,1,1,D,,,,1993-94
E0,7/5/1994,swindon,leeds,0,5,A,,,,1993-94
E0,7/5/1994,tottenham,qpr,1,2,A,,,,1993-94
E0,7/5/1994,west ham,southampton,3,3,D,,,,1993-94
E0,8/5/1994,man united,coventry,0,0,D,,,,1993-94
E0,20/08/94,arsenal,man city,3,0,H,,,,1994-95
E0,20/08/94,chelsea,norwich,2,0,H,,,,1994-95
E0,20/08/94,coventry,wimbledon,1,1,D,,,,1994-95
E0,20/08/94,crystal palace,liverpool,1,6,A,,,,1994-95
E0,20/08/94,everton,aston villa,2,2,D,,,,1994-95
E0,20/08/94,ipswich,nott'm forest,0,1,A,,,,1994-95
E0,20/08/94,man united,qpr,2,0,H,,,,1994-95
E0,20/08/94,sheffield weds,tottenham,3,4,A,,,,1994-95
E0,20/08/94,southampton,blackburn,1,1,D,,,,1994-95
E0,20/08/94,west ham,leeds,0,0,D,,,,1994-95
E0,21/08/94,leicester,newcastle,1,3,A,,,,1994-95
E0,22/08/94,nott'm forest,man united,1,1,D,,,,1994-95
E0,23/08/94,blackburn,leicester,3,0,H,,,,1994-95
E0,23/08/94,leeds,arsenal,1,0,H,,,,1994-95
E0,23/08/94,wimbledon,ipswich,1,1,D,,,,1994-95
E0,24/08/94,aston villa,southampton,1,1,D,,,,1994-95
E0,24/08/94,man city,west ham,3,0,H,,,,1994-95
E0,24/08/94,newcastle,coventry,4,0,H,,,,1994-95
E0,24/08/94,norwich,crystal palace,0,0,D,,,,1994-95
E0,24/08/94,qpr,sheffield weds,3,2,H,,,,1994-95
E0,24/08/94,tottenham,everton,2,1,H,,,,1994-95
E0,27/08/94,aston villa,crystal palace,1,1,D,,,,1994-95
E0,27/08/94,blackburn,coventry,4,0,H,,,,1994-95
E0,27/08/94,leeds,chelsea,2,3,A,,,,1994-95
E0,27/08/94,man city,everton,4,0,H,,,,1994-95
E0,27/08/94,newcastle,southampton,5,1,H,,,,1994-95
E0,27/08/94,norwich,west ham,1,0,H,,,,1994-95
E0,27/08/94,nott'm forest,leicester,1,0,H,,,,1994-95
E0,27/08/94,qpr,ipswich,1,2,A,,,,1994-95
E0,27/08/94,tottenham,man united,0,1,A,,,,1994-95
E0,27/08/94,wimbledon,sheffield weds,0,1,A,,,,1994-95
E0,28/08/94,liverpool,arsenal,3,0,H,,,,1994-95
E0,29/08/94,coventry,aston villa,0,1,A,,,,1994-95
E0,30/08/94,crystal palace,leeds,1,2,A,,,,1994-95
E0,30/08/94,everton,nott'm forest,1,2,A,,,,1994-95
E0,30/08/94,ipswich,tottenham,1,3,A,,,,1994-95
E0,31/08/94,arsenal,blackburn,0,0,D,,,,1994-95
E0,31/08/94,chelsea,man city,3,0,H,,,,1994-95
E0,31/08/94,leicester,qpr,1,1,D,,,,1994-95
E0,31/08/94,man united,wimbledon,3,0,H,,,,1994-95
E0,31/08/94,sheffield weds,norwich,0,0,D,,,,1994-95
E0,31/08/94,southampton,liverpool,0,2,A,,,,1994-95
E0,31/08/94,west ham,newcastle,1,3,A,,,,1994-95
E0,10/9/1994,aston villa,ipswich,2,0,H,,,,1994-95
E0,10/9/1994,blackburn,everton,3,0,H,,,,1994-95
E0,10/9/1994,liverpool,west ham,0,0,D,,,,1994-95
E0,10/9/1994,man city,crystal palace,1,1,D,,,,1994-95
E0,10/9/1994,newcastle,chelsea,4,2,H,,,,1994-95
E0,10/9/1994,norwich,arsenal,0,0,D,,,,1994-95
E0,10/9/1994,nott'm forest,sheffield weds,4,1,H,,,,1994-95
E0,10/9/1994,qpr,coventry,2,2,D,,,,1994-95
E0,10/9/1994,wimbledon,leicester,2,1,H,,,,1994-95
E0,11/9/1994,leeds,man united,2,1,H,,,,1994-95
E0,12/9/1994,tottenham,southampton,1,2,A,,,,1994-95
E0,17/09/94,coventry,leeds,2,1,H,,,,1994-95
E0,17/09/94,crystal palace,wimbledon,0,0,D,,,,1994-95
E0,17/09/94,everton,qpr,2,2,D,,,,1994-95
E0,17/09/94,leicester,tottenham,3,1,H,,,,1994-95
E0,17/09/94,man united,liverpool,2,0,H,,,,1994-95
E0,17/09/94,sheffield weds,man city,1,1,D,,,,1994-95
E0,17/09/94,southampton,nott'm forest,1,1,D,,,,1994-95
E0,17/09/94,west ham,aston villa,1,0,H,,,,1994-95
E0,18/09/94,arsenal,newcastle,2,3,A,,,,1994-95
E0,18/09/94,chelsea,blackburn,1,2,A,,,,1994-95
E0,19/09/94,ipswich,norwich,1,2,A,,,,1994-95
E0,24/09/94,blackburn,aston villa,3,1,H,,,,1994-95
E0,24/09/94,coventry,southampton,1,3,A,,,,1994-95
E0,24/09/94,crystal palace,chelsea,0,1,A,,,,1994-95
E0,24/09/94,everton,leicester,1,1,D,,,,1994-95
E0,24/09/94,ipswich,man united,3,2,H,,,,1994-95
E0,24/09/94,man city,norwich,2,0,H,,,,1994-95
E0,24/09/94,newcastle,liverpool,1,1,D,,,,1994-95
E0,24/09/94,qpr,wimbledon,0,1,A,,,,1994-95
E0,24/09/94,tottenham,nott'm forest,1,4,A,,,,1994-95
E0,25/09/94,west ham,arsenal,0,2,A,,,,1994-95
E0,26/09/94,sheffield weds,leeds,1,1,D,,,,1994-95
E0,1/10/1994,arsenal,crystal palace,1,2,A,,,,1994-95
E0,1/10/1994,aston villa,newcastle,0,2,A,,,,1994-95
E0,1/10/1994,leeds,man city,2,0,H,,,,1994-95
E0,1/10/1994,liverpool,sheffield weds,4,1,H,,,,1994-95
E0,1/10/1994,man united,everton,2,0,H,,,,1994-95
E0,1/10/1994,norwich,blackburn,2,1,H,,,,1994-95
E0,1/10/1994,southampton,ipswich,3,1,H,,,,1994-95
E0,1/10/1994,wimbledon,tottenham,1,2,A,,,,1994-95
E0,2/10/1994,chelsea,west ham,1,2,A,,,,1994-95
E0,2/10/1994,nott'm forest,qpr,3,2,H,,,,1994-95
E0,3/10/1994,leicester,coventry,2,2,D,,,,1994-95
E0,8/10/1994,chelsea,leicester,4,0,H,,,,1994-95
E0,8/10/1994,liverpool,aston villa,3,2,H,,,,1994-95
E0,8/10/1994,man city,nott'm forest,3,3,D,,,,1994-95
E0,8/10/1994,norwich,leeds,2,1,H,,,,1994-95
E0,8/10/1994,sheffield weds,man united,1,0,H,,,,1994-95
E0,8/10/1994,southampton,everton,2,0,H,,,,1994-95
E0,8/10/1994,tottenham,qpr,1,1,D,,,,1994-95
E0,8/10/1994,west ham,crystal palace,1,0,H,,,,1994-95
E0,8/10/1994,wimbledon,arsenal,1,3,A,,,,1994-95
E0,9/10/1994,newcastle,blackburn,1,1,D,,,,1994-95
E0,10/10/1994,coventry,ipswich,2,0,H,,,,1994-95
E0,15/10/94,arsenal,chelsea,3,1,H,,,,1994-95
E0,15/10/94,aston villa,norwich,1,1,D,,,,1994-95
E0,15/10/94,blackburn,liverpool,3,2,H,,,,1994-95
E0,15/10/94,crystal palace,newcastle,0,1,A,,,,1994-95
E0,15/10/94,everton,coventry,0,2,A,,,,1994-95
E0,15/10/94,leeds,tottenham,1,1,D,,,,1994-95
E0,15/10/94,leicester,southampton,4,3,H,,,,1994-95
E0,15/10/94,man united,west ham,1,0,H,,,,1994-95
E0,15/10/94,qpr,man city,1,2,A,,,,1994-95
E0,16/10/94,ipswich,sheffield weds,1,2,A,,,,1994-95
E0,17/10/94,nott'm forest,wimbledon,3,1,H,,,,1994-95
E0,22/10/94,aston villa,nott'm forest,0,2,A,,,,1994-95
E0,22/10/94,crystal palace,everton,1,0,H,,,,1994-95
E0,22/10/94,liverpool,wimbledon,3,0,H,,,,1994-95
E0,22/10/94,man city,tottenham,5,2,H,,,,1994-95
E0,22/10/94,newcastle,sheffield weds,2,1,H,,,,1994-95
E0,22/10/94,norwich,qpr,4,2,H,,,,1994-95
E0,22/10/94,west ham,southampton,2,0,H,,,,1994-95
E0,23/10/94,arsenal,coventry,2,1,H,,,,1994-95
E0,23/10/94,blackburn,man united,2,4,A,,,,1994-95
E0,23/10/94,chelsea,ipswich,2,0,H,,,,1994-95
E0,24/10/94,leeds,leicester,2,1,H,,,,1994-95
E0,29/10/94,coventry,man city,1,0,H,,,,1994-95
E0,29/10/94,everton,arsenal,1,1,D,,,,1994-95
E0,29/10/94,ipswich,liverpool,1,3,A,,,,1994-95
E0,29/10/94,leicester,crystal palace,0,1,A,,,,1994-95
E0,29/10/94,man united,newcastle,2,0,H,,,,1994-95
E0,29/10/94,nott'm forest,blackburn,0,2,A,,,,1994-95
E0,29/10/94,qpr,aston villa,2,0,H,,,,1994-95
E0,29/10/94,sheffield weds,chelsea,1,1,D,,,,1994-95
E0,29/10/94,southampton,leeds,1,3,A,,,,1994-95
E0,29/10/94,tottenham,west ham,3,1,H,,,,1994-95
E0,30/10/94,wimbledon,norwich,1,0,H,,,,1994-95
E0,31/10/94,qpr,liverpool,2,1,H,,,,1994-95
E0,1/11/1994,everton,west ham,1,0,H,,,,1994-95
E0,1/11/1994,ipswich,leeds,2,0,H,,,,1994-95
E0,2/11/1994,coventry,crystal palace,1,4,A,,,,1994-95
E0,2/11/1994,sheffield weds,blackburn,0,1,A,,,,1994-95
E0,2/11/1994,southampton,norwich,1,1,D,,,,1994-95
E0,5/11/1994,blackburn,tottenham,2,0,H,,,,1994-95
E0,5/11/1994,crystal palace,ipswich,3,0,H,,,,1994-95
E0,5/11/1994,leeds,wimbledon,3,1,H,,,,1994-95
E0,5/11/1994,liverpool,nott'm forest,1,0,H,,,,1994-95
E0,5/11/1994,man city,southampton,3,3,D,,,,1994-95
E0,5/11/1994,newcastle,qpr,2,1,H,,,,1994-95
E0,5/11/1994,norwich,everton,0,0,D,,,,1994-95
E0,5/11/1994,west ham,leicester,1,0,H,,,,1994-95
E0,6/11/1994,arsenal,sheffield weds,0,0,D,,,,1994-95
E0,6/11/1994,aston villa,man united,1,2,A,,,,1994-95
E0,6/11/1994,chelsea,coventry,2,2,D,,,,1994-95
E0,7/11/1994,nott'm forest,newcastle,0,0,D,,,,1994-95
E0,9/11/1994,liverpool,chelsea,3,1,H,,,,1994-95
E0,9/11/1994,wimbledon,aston villa,4,3,H,,,,1994-95
E0,10/11/1994,man united,man city,5,0,H,,,,1994-95
E0,19/11/94,coventry,norwich,1,0,H,,,,1994-95
E0,19/11/94,ipswich,blackburn,1,3,A,,,,1994-95
E0,19/11/94,man united,crystal palace,3,0,H,,,,1994-95
E0,19/11/94,nott'm forest,chelsea,0,1,A,,,,1994-95
E0,19/11/94,qpr,leeds,3,2,H,,,,1994-95
E0,19/11/94,sheffield weds,west ham,1,0,H,,,,1994-95
E0,19/11/94,southampton,arsenal,1,0,H,,,,1994-95
E0,19/11/94,tottenham,aston villa,3,4,A,,,,1994-95
E0,19/11/94,wimbledon,newcastle,3,2,H,,,,1994-95
E0,20/11/94,leicester,man city,0,1,A,,,,1994-95
E0,21/11/94,everton,liverpool,2,0,H,,,,1994-95
E0,23/11/94,leicester,arsenal,2,1,H,,,,1994-95
E0,23/11/94,tottenham,chelsea,0,0,D,,,,1994-95
E0,26/11/94,arsenal,man united,0,0,D,,,,1994-95
E0,26/11/94,blackburn,qpr,4,0,H,,,,1994-95
E0,26/11/94,chelsea,everton,0,1,A,,,,1994-95
E0,26/11/94,crystal palace,southampton,0,0,D,,,,1994-95
E0,26/11/94,leeds,nott'm forest,1,0,H,,,,1994-95
E0,26/11/94,liverpool,tottenham,1,1,D,,,,1994-95
E0,26/11/94,man city,wimbledon,2,0,H,,,,1994-95
E0,26/11/94,newcastle,ipswich,1,1,D,,,,1994-95
E0,26/11/94,norwich,leicester,2,1,H,,,,1994-95
E0,26/11/94,west ham,coventry,0,1,A,,,,1994-95
E0,27/11/94,aston villa,sheffield weds,1,1,D,,,,1994-95
E0,3/12/1994,coventry,liverpool,1,1,D,,,,1994-95
E0,3/12/1994,ipswich,man city,1,2,A,,,,1994-95
E0,3/12/1994,leicester,aston villa,1,1,D,,,,1994-95
E0,3/12/1994,man united,norwich,1,0,H,,,,1994-95
E0,3/12/1994,nott'm forest,arsenal,2,2,D,,,,1994-95
E0,3/12/1994,sheffield weds,crystal palace,1,0,H,,,,1994-95
E0,3/12/1994,southampton,chelsea,0,1,A,,,,1994-95
E0,3/12/1994,tottenham,newcastle,4,2,H,,,,1994-95
E0,3/12/1994,wimbledon,blackburn,0,3,A,,,,1994-95
E0,4/12/1994,everton,leeds,3,0,H,,,,1994-95
E0,4/12/1994,qpr,west ham,2,1,H,,,,1994-95
E0,10/12/1994,aston villa,everton,0,0,D,,,,1994-95
E0,10/12/1994,blackburn,southampton,3,2,H,,,,1994-95
E0,10/12/1994,leeds,west ham,2,2,D,,,,1994-95
E0,10/12/1994,newcastle,leicester,3,1,H,,,,1994-95
E0,10/12/1994,norwich,chelsea,3,0,H,,,,1994-95
E0,10/12/1994,nott'm forest,ipswich,4,1,H,,,,1994-95
E0,10/12/1994,qpr,man united,2,3,A,,,,1994-95
E0,10/12/1994,tottenham,sheffield weds,3,1,H,,,,1994-95
E0,10/12/1994,wimbledon,coventry,2,0,H,,,,1994-95
E0,11/12/1994,liverpool,crystal palace,0,0,D,,,,1994-95
E0,12/12/1994,man city,arsenal,1,2,A,,,,1994-95
E0,16/12/94,ipswich,wimbledon,2,2,D,,,,1994-95
E0,17/12/94,arsenal,leeds,1,3,A,,,,1994-95
E0,17/12/94,coventry,newcastle,0,0,D,,,,1994-95
E0,17/12/94,crystal palace,norwich,0,1,A,,,,1994-95
E0,17/12/94,everton,tottenham,0,0,D,,,,1994-95
E0,17/12/94,leicester,blackburn,0,0,D,,,,1994-95
E0,17/12/94,man united,nott'm forest,1,2,A,,,,1994-95
E0,17/12/94,sheffield weds,qpr,0,2,A,,,,1994-95
E0,17/12/94,west ham,man city,3,0,H,,,,1994-95
E0,18/12/94,chelsea,liverpool,0,0,D,,,,1994-95
E0,19/12/94,southampton,aston villa,2,1,H,,,,1994-95
E0,26/12/94,arsenal,aston villa,0,0,D,,,,1994-95
E0,26/12/94,chelsea,man united,2,3,A,,,,1994-95
E0,26/12/94,coventry,nott'm forest,0,0,D,,,,1994-95
E0,26/12/94,crystal palace,qpr,0,0,D,,,,1994-95
E0,26/12/94,everton,sheffield weds,1,4,A,,,,1994-95
E0,26/12/94,leeds,newcastle,0,0,D,,,,1994-95
E0,26/12/94,leicester,liverpool,1,2,A,,,,1994-95
E0,26/12/94,man city,blackburn,1,3,A,,,,1994-95
E0,26/12/94,norwich,tottenham,0,2,A,,,,1994-95
E0,26/12/94,southampton,wimbledon,2,3,A,,,,1994-95
E0,26/12/94,west ham,ipswich,1,1,D,,,,1994-95
E0,27/12/94,nott'm forest,norwich,1,0,H,,,,1994-95
E0,27/12/94,tottenham,crystal palace,0,0,D,,,,1994-95
E0,28/12/94,aston villa,chelsea,3,0,H,,,,1994-95
E0,28/12/94,ipswich,arsenal,0,2,A,,,,1994-95
E0,28/12/94,liverpool,man city,2,0,H,,,,1994-95
E0,28/12/94,man united,leicester,1,1,D,,,,1994-95
E0,28/12/94,qpr,southampton,2,2,D,,,,1994-95
E0,28/12/94,sheffield weds,coventry,5,1,H,,,,1994-95
E0,28/12/94,wimbledon,west ham,1,0,H,,,,1994-95
E0,31/12/94,arsenal,qpr,1,3,A,,,,1994-95
E0,31/12/94,chelsea,wimbledon,1,1,D,,,,1994-95
E0,31/12/94,coventry,tottenham,0,4,A,,,,1994-95
E0,31/12/94,crystal palace,blackburn,0,1,A,,,,1994-95
E0,31/12/94,everton,ipswich,4,1,H,,,,1994-95
E0,31/12/94,leeds,liverpool,0,2,A,,,,1994-95
E0,31/12/94,leicester,sheffield weds,0,1,A,,,,1994-95
E0,31/12/94,man city,aston villa,2,2,D,,,,1994-95
E0,31/12/94,norwich,newcastle,2,1,H,,,,1994-95
E0,31/12/94,southampton,man united,2,2,D,,,,1994-95
E0,31/12/94,west ham,nott'm forest,3,1,H,,,,1994-95
E0,2/1/1995,aston villa,leeds,0,0,D,,,,1994-95
E0,2/1/1995,blackburn,west ham,4,2,H,,,,1994-95
E0,2/1/1995,ipswich,leicester,4,1,H,,,,1994-95
E0,2/1/1995,liverpool,norwich,4,0,H,,,,1994-95
E0,2/1/1995,newcastle,man city,0,0,D,,,,1994-95
E0,2/1/1995,nott'm forest,crystal palace,1,0,H,,,,1994-95
E0,2/1/1995,sheffield weds,southampton,1,1,D,,,,1994-95
E0,2/1/1995,tottenham,arsenal,1,0,H,,,,1994-95
E0,2/1/1995,wimbledon,everton,2,1,H,,,,1994-95
E0,3/1/1995,man united,coventry,2,0,H,,,,1994-95
E0,14/01/95,arsenal,everton,1,1,D,,,,1994-95
E0,14/01/95,aston villa,qpr,2,1,H,,,,1994-95
E0,14/01/95,blackburn,nott'm forest,3,0,H,,,,1994-95
E0,14/01/95,chelsea,sheffield weds,1,1,D,,,,1994-95
E0,14/01/95,crystal palace,leicester,2,0,H,,,,1994-95
E0,14/01/95,leeds,southampton,0,0,D,,,,1994-95
E0,14/01/95,liverpool,ipswich,0,1,A,,,,1994-95
E0,14/01/95,man city,coventry,0,0,D,,,,1994-95
E0,14/01/95,norwich,wimbledon,1,2,A,,,,1994-95
E0,14/01/95,west ham,tottenham,1,2,A,,,,1994-95
E0,15/01/95,newcastle,man united,1,1,D,,,,1994-95
E0,21/01/95,coventry,arsenal,0,1,A,,,,1994-95
E0,21/01/95,everton,crystal palace,3,1,H,,,,1994-95
E0,21/01/95,ipswich,chelsea,2,2,D,,,,1994-95
E0,21/01/95,nott'm forest,aston villa,1,2,A,,,,1994-95
E0,21/01/95,sheffield weds,newcastle,0,0,D,,,,1994-95
E0,22/01/95,man united,blackburn,1,0,H,,,,1994-95
E0,23/01/95,west ham,sheffield weds,0,2,A,,,,1994-95
E0,24/01/95,arsenal,southampton,1,1,D,,,,1994-95
E0,24/01/95,leeds,qpr,4,0,H,,,,1994-95
E0,24/01/95,liverpool,everton,0,0,D,,,,1994-95
E0,25/01/95,aston villa,tottenham,1,0,H,,,,1994-95
E0,25/01/95,chelsea,nott'm forest,0,2,A,,,,1994-95
E0,25/01/95,crystal palace,man united,1,1,D,,,,1994-95
E0,25/01/95,man city,leicester,0,1,A,,,,1994-95
E0,25/01/95,newcastle,wimbledon,2,1,H,,,,1994-95
E0,25/01/95,norwich,coventry,2,2,D,,,,1994-95
E0,28/01/95,blackburn,ipswich,4,1,H,,,,1994-95
E0,1/2/1995,blackburn,leeds,1,1,D,,,,1994-95
E0,1/2/1995,newcastle,everton,2,0,H,,,,1994-95
E0,4/2/1995,coventry,chelsea,2,2,D,,,,1994-95
E0,4/2/1995,everton,norwich,2,1,H,,,,1994-95
E0,4/2/1995,ipswich,crystal palace,0,2,A,,,,1994-95
E0,4/2/1995,leicester,west ham,1,2,A,,,,1994-95
E0,4/2/1995,man united,aston villa,1,0,H,,,,1994-95
E0,4/2/1995,nott'm forest,liverpool,1,1,D,,,,1994-95
E0,4/2/1995,qpr,newcastle,3,0,H,,,,1994-95
E0,4/2/1995,sheffield weds,arsenal,3,1,H,,,,1994-95
E0,4/2/1995,southampton,man city,2,2,D,,,,1994-95
E0,4/2/1995,wimbledon,leeds,0,0,D,,,,1994-95
E0,5/2/1995,tottenham,blackburn,3,1,H,,,,1994-95
E0,11/2/1995,arsenal,leicester,1,1,D,,,,1994-95
E0,11/2/1995,aston villa,wimbledon,7,1,H,,,,1994-95
E0,11/2/1995,chelsea,tottenham,1,1,D,,,,1994-95
E0,11/2/1995,crystal palace,coventry,0,2,A,,,,1994-95
E0,11/2/1995,liverpool,qpr,1,1,D,,,,1994-95
E0,11/2/1995,man city,man united,0,3,A,,,,1994-95
E0,11/2/1995,newcastle,nott'm forest,2,1,H,,,,1994-95
E0,11/2/1995,norwich,southampton,2,2,D,,,,1994-95
E0,12/2/1995,blackburn,sheffield weds,3,1,H,,,,1994-95
E0,13/02/95,west ham,everton,2,2,D,,,,1994-95
E0,18/02/95,coventry,west ham,2,0,H,,,,1994-95
E0,18/02/95,sheffield weds,aston villa,1,2,A,,,,1994-95
E0,21/02/95,arsenal,nott'm forest,1,0,H,,,,1994-95
E0,22/02/95,aston villa,leicester,4,4,D,,,,1994-95
E0,22/02/95,blackburn,wimbledon,2,1,H,,,,1994-95
E0,22/02/95,leeds,everton,1,0,H,,,,1994-95
E0,22/02/95,man city,ipswich,2,0,H,,,,1994-95
E0,22/02/95,norwich,man united,0,2,A,,,,1994-95
E0,25/02/95,blackburn,norwich,0,0,D,,,,1994-95
E0,25/02/95,coventry,leicester,4,2,H,,,,1994-95
E0,25/02/95,crystal palace,arsenal,0,3,A,,,,1994-95
E0,25/02/95,everton,man united,1,0,H,,,,1994-95
E0,25/02/95,ipswich,southampton,2,1,H,,,,1994-95
E0,25/02/95,man city,leeds,0,0,D,,,,1994-95
E0,25/02/95,newcastle,aston villa,3,1,H,,,,1994-95
E0,25/02/95,sheffield weds,liverpool,1,2,A,,,,1994-95
E0,25/02/95,tottenham,wimbledon,1,2,A,,,,1994-95
E0,25/02/95,west ham,chelsea,1,2,A,,,,1994-95
E0,26/02/95,qpr,nott'm forest,1,1,D,,,,1994-95
E0,28/02/95,ipswich,newcastle,0,2,A,,,,1994-95
E0,4/3/1995,aston villa,blackburn,0,1,A,,,,1994-95
E0,4/3/1995,leeds,sheffield weds,0,1,A,,,,1994-95
E0,4/3/1995,leicester,everton,2,2,D,,,,1994-95
E0,4/3/1995,liverpool,newcastle,2,0,H,,,,1994-95
E0,4/3/1995,man united,ipswich,9,0,H,,,,1994-95
E0,4/3/1995,norwich,man city,1,1,D,,,,1994-95
E0,4/3/1995,nott'm forest,tottenham,2,2,D,,,,1994-95
E0,4/3/1995,southampton,coventry,0,0,D,,,,1994-95
E0,4/3/1995,wimbledon,qpr,1,3,A,,,,1994-95
E0,5/3/1995,arsenal,west ham,0,1,A,,,,1994-95
E0,5/3/1995,chelsea,crystal palace,0,0,D,,,,1994-95
E0,6/3/1995,aston villa,coventry,0,0,D,,,,1994-95
E0,7/3/1995,wimbledon,man united,0,1,A,,,,1994-95
E0,8/3/1995,blackburn,arsenal,3,1,H,,,,1994-95
E0,8/3/1995,man city,chelsea,1,2,A,,,,1994-95
E0,8/3/1995,newcastle,west ham,2,0,H,,,,1994-95
E0,8/3/1995,norwich,sheffield weds,0,0,D,,,,1994-95
E0,8/3/1995,nott'm forest,everton,2,1,H,,,,1994-95
E0,8/3/1995,qpr,leicester,2,0,H,,,,1994-95
E0,8/3/1995,tottenham,ipswich,3,0,H,,,,1994-95
E0,11/3/1995,chelsea,leeds,0,3,A,,,,1994-95
E0,11/3/1995,coventry,blackburn,1,1,D,,,,1994-95
E0,11/3/1995,leicester,nott'm forest,2,4,A,,,,1994-95
E0,11/3/1995,sheffield weds,wimbledon,0,1,A,,,,1994-95
E0,11/3/1995,west ham,norwich,2,2,D,,,,1994-95
E0,14/03/95,crystal palace,sheffield weds,2,1,H,,,,1994-95
E0,14/03/95,liverpool,coventry,2,3,A,,,,1994-95
E0,15/03/95,everton,man city,1,1,D,,,,1994-95
E0,15/03/95,leicester,leeds,1,3,A,,,,1994-95
E0,15/03/95,man united,tottenham,0,0,D,,,,1994-95
E0,15/03/95,qpr,norwich,2,0,H,,,,1994-95
E0,15/03/95,southampton,west ham,1,1,D,,,,1994-95
E0,18/03/95,aston villa,west ham,0,2,A,,,,1994-95
E0,18/03/95,blackburn,chelsea,2,1,H,,,,1994-95
E0,18/03/95,leeds,coventry,3,0,H,,,,1994-95
E0,18/03/95,man city,sheffield weds,3,2,H,,,,1994-95
E0,18/03/95,nott'm forest,southampton,3,0,H,,,,1994-95
E0,18/03/95,qpr,everton,2,3,A,,,,1994-95
E0,18/03/95,tottenham,leicester,1,0,H,,,,1994-95
E0,18/03/95,wimbledon,crystal palace,2,0,H,,,,1994-95
E0,19/03/95,liverpool,man united,2,0,H,,,,1994-95
E0,19/03/95,newcastle,arsenal,1,0,H,,,,1994-95
E0,20/03/95,norwich,ipswich,3,0,H,,,,1994-95
E0,21/03/95,wimbledon,man city,2,0,H,,,,1994-95
E0,22/03/95,man united,arsenal,3,0,H,,,,1994-95
E0,22/03/95,nott'm forest,leeds,3,0,H,,,,1994-95
E0,22/03/95,qpr,chelsea,1,0,H,,,,1994-95
E0,22/03/95,southampton,newcastle,3,1,H,,,,1994-95
E0,22/03/95,tottenham,liverpool,0,0,D,,,,1994-95
E0,1/4/1995,arsenal,norwich,5,1,H,,,,1994-95
E0,1/4/1995,chelsea,newcastle,1,1,D,,,,1994-95
E0,1/4/1995,coventry,qpr,0,1,A,,,,1994-95
E0,1/4/1995,crystal palace,man city,2,1,H,,,,1994-95
E0,1/4/1995,everton,blackburn,1,2,A,,,,1994-95
E0,1/4/1995,ipswich,aston villa,0,1,A,,,,1994-95
E0,1/4/1995,leicester,wimbledon,3,4,A,,,,1994-95
E0,1/4/1995,sheffield weds,nott'm forest,1,7,A,,,,1994-95
E0,2/4/1995,man united,leeds,0,0,D,,,,1994-95
E0,2/4/1995,southampton,tottenham,4,3,H,,,,1994-95
E0,4/4/1995,crystal palace,aston villa,0,0,D,,,,1994-95
E0,4/4/1995,qpr,blackburn,0,1,A,,,,1994-95
E0,5/4/1995,leeds,ipswich,4,0,H,,,,1994-95
E0,5/4/1995,leicester,norwich,1,0,H,,,,1994-95
E0,5/4/1995,liverpool,southampton,3,1,H,,,,1994-95
E0,8/4/1995,newcastle,norwich,3,0,H,,,,1994-95
E0,8/4/1995,nott'm forest,west ham,1,1,D,,,,1994-95
E0,8/4/1995,qpr,arsenal,3,1,H,,,,1994-95
E0,8/4/1995,sheffield weds,leicester,1,0,H,,,,1994-95
E0,9/4/1995,liverpool,leeds,0,1,A,,,,1994-95
E0,10/4/1995,wimbledon,chelsea,1,1,D,,,,1994-95
E0,11/4/1995,ipswich,qpr,0,1,A,,,,1994-95
